port, timestamp,snr,signal,noise,ms
p1,1764318746.1512,3.507,-58.33,-76.57,18.17
p1,1764318755.9797,3.51,-58.46,-76.48,17.95
p1,1764318756.0017,3.513,-58.59,-76.12,17.45
p1,1764318756.1187,3.506,-58.61,-76.67,17.99
p1,1764318756.2507,3.509,-58.59,-76.4,17.74
C,1764318760.007,4,0
p1,1764318766.0789,3.506,-58.75,-75.48,16.64
p1,1764318766.1009,3.518,-58.69,-75.86,17.09
p1,1764318766.2182,3.508,-58.58,-76.45,17.79
p1,1764318766.3499,3.509,-58.32,-76.45,18.05
p1,1764318776.1784,3.512,-58.29,-76.33,17.98
p1,1764318776.2004,3.516,-58.2,-76.01,17.74
p1,1764318776.3177,3.509,-58.56,-76.38,17.74
p1,1764318776.4494,3.51,-58.66,-76.2,17.46
G,1764318778,13.06907,-16.747468333,18.2
C,1764318780.002,5,0
p1,1764318786.2779,3.506,-58.48,-76.51,17.96
p1,1764318786.2999,3.511,-58.41,-76.72,18.24
p1,1764318786.4172,3.514,-58.62,-76.42,17.73
p1,1764318786.5489,3.517,-58.11,-77.01,18.84
p1,1764318796.3774,3.509,-58.57,-76.51,17.87
p1,1764318796.3994,3.513,-58.61,-76.6,17.92
p1,1764318796.5164,3.514,-58.52,-76.66,18.08
p1,1764318796.6484,3.515,-58.46,-76.71,18.18
C,1764318800.005,4,0
p1,1764318806.4766,3.511,-58.38,-76.43,17.99
p1,1764318806.4986,3.514,-58.19,-76.74,18.49
p1,1764318806.6159,3.519,-58.32,-77.03,18.64
p1,1764318806.7476,3.513,-58.63,-76.59,17.89
p1,1764318816.5761,3.508,-58.65,-77.72,19.02
p1,1764318816.5981,3.519,-58.23,-76.8,18.52
p1,1764318816.7154,3.512,-58.6,-76.8,18.14
p1,1764318816.8471,3.514,-58.61,-77.21,18.54
p1,1764318826.6756,3.513,-58.5,-76.7,18.13
p1,1764318826.6976,3.513,-58.64,-76.66,17.96
p1,1764318826.8146,3.508,-58.36,-77.03,18.62
p1,1764318826.8149,-4.677,-68.28,-77.87,9.087
p1,1764318826.9466,3.511,-58.51,-76.53,17.95
p1,1764318836.7751,3.507,-58.6,-75.89,17.21
p1,1764318836.7969,3.508,-58.48,-75.67,17.1
p1,1764318836.9141,3.513,-58.51,-76.3,17.72
p1,1764318837.0461,3.516,-58.55,-76.26,17.64
G,1764318838,13.069073333,-16.74747,18.2
C,1764318840.004,5,0
p1,1764318846.8743,3.503,-58.97,-76.4,17.35
p1,1764318846.8964,3.512,-58.73,-76.54,17.74
p1,1764318847.0136,3.511,-58.48,-76.55,18
p1,1764318847.1454,3.511,-58.74,-76.42,17.61
